,target_code,filepath,set
1439,ACK,..\datasets\PAD-UFES-20\images\PAT_2068_4424_995.png,train
1440,BCC,..\datasets\PAD-UFES-20\images\PAT_330_1437_506.png,train
1441,SEK,..\datasets\PAD-UFES-20\images\PAT_2046_4323_394.png,train
1442,SCC,..\datasets\PAD-UFES-20\images\PAT_824_1560_801.png,train
1443,BCC,..\datasets\PAD-UFES-20\images\PAT_378_769_36.png,valid
1444,BCC,..\datasets\PAD-UFES-20\images\PAT_251_382_240.png,valid
1445,BCC,..\datasets\PAD-UFES-20\images\PAT_388_1590_169.png,train
1446,BCC,..\datasets\PAD-UFES-20\images\PAT_159_244_102.png,train
1447,SCC,..\datasets\PAD-UFES-20\images\PAT_482_924_134.png,train
1448,BCC,..\datasets\PAD-UFES-20\images\PAT_874_1671_938.png,train
1449,SEK,..\datasets\PAD-UFES-20\images\PAT_1008_59_297.png,train
1450,BCC,..\datasets\PAD-UFES-20\images\PAT_265_407_137.png,test
1451,SEK,..\datasets\PAD-UFES-20\images\PAT_265_1371_303.png,test
1452,NEV,..\datasets\PAD-UFES-20\images\PAT_1451_1560_616.png,train
1453,BCC,..\datasets\PAD-UFES-20\images\PAT_752_1426_714.png,train
1454,BCC,..\datasets\PAD-UFES-20\images\PAT_202_307_927.png,train
1455,BCC,..\datasets\PAD-UFES-20\images\PAT_53_81_194.png,train
1456,ACK,..\datasets\PAD-UFES-20\images\PAT_1313_1105_284.png,train
1457,BCC,..\datasets\PAD-UFES-20\images\PAT_609_1159_942.png,train
1458,BCC,..\datasets\PAD-UFES-20\images\PAT_507_954_812.png,train
1459,SEK,..\datasets\PAD-UFES-20\images\PAT_1418_1447_334.png,valid
1460,ACK,..\datasets\PAD-UFES-20\images\PAT_1393_1354_535.png,train
1461,MEL,..\datasets\PAD-UFES-20\images\PAT_656_1246_483.png,test
1462,BCC,..\datasets\PAD-UFES-20\images\PAT_264_1368_868.png,train
1463,BCC,..\datasets\PAD-UFES-20\images\PAT_567_1076_545.png,train
1464,SEK,..\datasets\PAD-UFES-20\images\PAT_2113_4607_329.png,train
1465,BCC,..\datasets\PAD-UFES-20\images\PAT_668_1259_681.png,train
1466,ACK,..\datasets\PAD-UFES-20\images\PAT_186_286_109.png,train
1467,BCC,..\datasets\PAD-UFES-20\images\PAT_212_326_597.png,train
1468,SCC,..\datasets\PAD-UFES-20\images\PAT_48_74_309.png,train
1469,BCC,..\datasets\PAD-UFES-20\images\PAT_290_445_988.png,train
1470,SCC,..\datasets\PAD-UFES-20\images\PAT_751_1497_215.png,train
1471,BCC,..\datasets\PAD-UFES-20\images\PAT_422_837_683.png,train
1472,BCC,..\datasets\PAD-UFES-20\images\PAT_682_1292_978.png,train
1473,ACK,..\datasets\PAD-UFES-20\images\PAT_2124_4650_575.png,test
1474,NEV,..\datasets\PAD-UFES-20\images\PAT_1344_1222_456.png,train
1475,SEK,..\datasets\PAD-UFES-20\images\PAT_1105_420_520.png,train
1476,BCC,..\datasets\PAD-UFES-20\images\PAT_516_966_57.png,train
1477,ACK,..\datasets\PAD-UFES-20\images\PAT_1543_4346_860.png,train
1478,BCC,..\datasets\PAD-UFES-20\images\PAT_519_979_104.png,train
1479,NEV,..\datasets\PAD-UFES-20\images\PAT_1335_1181_21.png,train
1480,NEV,..\datasets\PAD-UFES-20\images\PAT_1907_3801_88.png,train
1481,MEL,..\datasets\PAD-UFES-20\images\PAT_680_1289_585.png,train
1482,SEK,..\datasets\PAD-UFES-20\images\PAT_738_1552_843.png,train
1483,ACK,..\datasets\PAD-UFES-20\images\PAT_270_1384_995.png,train
1484,ACK,..\datasets\PAD-UFES-20\images\PAT_307_1458_363.png,train
1485,ACK,..\datasets\PAD-UFES-20\images\PAT_1402_1376_160.png,valid
1486,ACK,..\datasets\PAD-UFES-20\images\PAT_639_3676_760.png,train
1487,ACK,..\datasets\PAD-UFES-20\images\PAT_1063_268_704.png,valid
1488,BCC,..\datasets\PAD-UFES-20\images\PAT_554_1051_301.png,train
1489,BCC,..\datasets\PAD-UFES-20\images\PAT_123_187_164.png,train
1490,ACK,..\datasets\PAD-UFES-20\images\PAT_1127_496_945.png,train
1491,ACK,..\datasets\PAD-UFES-20\images\PAT_420_834_948.png,test
1492,BCC,..\datasets\PAD-UFES-20\images\PAT_583_1112_886.png,train
1493,ACK,..\datasets\PAD-UFES-20\images\PAT_384_782_292.png,train
1494,BCC,..\datasets\PAD-UFES-20\images\PAT_741_1400_780.png,valid
1495,BCC,..\datasets\PAD-UFES-20\images\PAT_948_1800_310.png,train
1496,ACK,..\datasets\PAD-UFES-20\images\PAT_1278_967_599.png,train
1497,ACK,..\datasets\PAD-UFES-20\images\PAT_300_1478_445.png,train
1499,BCC,..\datasets\PAD-UFES-20\images\PAT_138_206_507.png,train
1500,ACK,..\datasets\PAD-UFES-20\images\PAT_1441_1531_670.png,train
1501,ACK,..\datasets\PAD-UFES-20\images\PAT_1128_497_29.png,test
1502,ACK,..\datasets\PAD-UFES-20\images\PAT_437_857_425.png,train
1503,ACK,..\datasets\PAD-UFES-20\images\PAT_698_1150_510.png,train
1504,ACK,..\datasets\PAD-UFES-20\images\PAT_1427_1485_15.png,train
1505,BCC,..\datasets\PAD-UFES-20\images\PAT_520_983_221.png,train
1506,BCC,..\datasets\PAD-UFES-20\images\PAT_406_809_581.png,train
1507,BCC,..\datasets\PAD-UFES-20\images\PAT_778_1471_911.png,train
1508,BCC,..\datasets\PAD-UFES-20\images\PAT_514_968_269.png,train
1509,SEK,..\datasets\PAD-UFES-20\images\PAT_2151_4779_515.png,train
1510,ACK,..\datasets\PAD-UFES-20\images\PAT_1546_1872_824.png,train
1511,BCC,..\datasets\PAD-UFES-20\images\PAT_361_1567_487.png,train
1512,SEK,..\datasets\PAD-UFES-20\images\PAT_194_298_367.png,train
1513,ACK,..\datasets\PAD-UFES-20\images\PAT_260_400_842.png,train
1514,NEV,..\datasets\PAD-UFES-20\images\PAT_345_719_815.png,test
1515,BCC,..\datasets\PAD-UFES-20\images\PAT_737_1394_936.png,train
1516,NEV,..\datasets\PAD-UFES-20\images\PAT_244_374_726.png,train
1517,NEV,..\datasets\PAD-UFES-20\images\PAT_1451_1561_100.png,train
1518,ACK,..\datasets\PAD-UFES-20\images\PAT_1066_281_99.png,train
1519,SCC,..\datasets\PAD-UFES-20\images\PAT_612_1163_833.png,valid
1520,ACK,..\datasets\PAD-UFES-20\images\PAT_1172_622_420.png,train
1521,BCC,..\datasets\PAD-UFES-20\images\PAT_63_98_127.png,train
1522,BCC,..\datasets\PAD-UFES-20\images\PAT_877_1667_667.png,test
1523,SEK,..\datasets\PAD-UFES-20\images\PAT_1306_1086_762.png,train
1524,NEV,..\datasets\PAD-UFES-20\images\PAT_1484_1682_240.png,train
1525,SCC,..\datasets\PAD-UFES-20\images\PAT_945_1796_583.png,train
1526,SCC,..\datasets\PAD-UFES-20\images\PAT_240_366_768.png,train
1527,SEK,..\datasets\PAD-UFES-20\images\PAT_87_133_810.png,test
1528,SEK,..\datasets\PAD-UFES-20\images\PAT_1100_402_375.png,test
1529,SEK,..\datasets\PAD-UFES-20\images\PAT_1844_3618_373.png,train
1530,ACK,..\datasets\PAD-UFES-20\images\PAT_536_3227_442.png,train
1531,ACK,..\datasets\PAD-UFES-20\images\PAT_368_2427_803.png,train
1532,NEV,..\datasets\PAD-UFES-20\images\PAT_1960_3957_864.png,train
1533,BCC,..\datasets\PAD-UFES-20\images\PAT_300_647_501.png,train
1534,BCC,..\datasets\PAD-UFES-20\images\PAT_242_369_337.png,test
1535,SCC,..\datasets\PAD-UFES-20\images\PAT_780_1473_791.png,train
1536,BCC,..\datasets\PAD-UFES-20\images\PAT_58_91_143.png,train
1537,MEL,..\datasets\PAD-UFES-20\images\PAT_320_681_724.png,train
1538,BCC,..\datasets\PAD-UFES-20\images\PAT_368_1652_525.png,train
1539,BCC,..\datasets\PAD-UFES-20\images\PAT_152_230_707.png,train
1540,SCC,..\datasets\PAD-UFES-20\images\PAT_108_161_575.png,train
1541,NEV,..\datasets\PAD-UFES-20\images\PAT_1754_3308_783.png,train
1542,ACK,..\datasets\PAD-UFES-20\images\PAT_1071_314_500.png,train
1543,BCC,..\datasets\PAD-UFES-20\images\PAT_573_1090_660.png,train
1544,ACK,..\datasets\PAD-UFES-20\images\PAT_753_1427_496.png,valid
1545,BCC,..\datasets\PAD-UFES-20\images\PAT_988_1858_944.png,train
1546,NEV,..\datasets\PAD-UFES-20\images\PAT_1624_2807_679.png,train
1547,NEV,..\datasets\PAD-UFES-20\images\PAT_1264_907_674.png,train
1548,SEK,..\datasets\PAD-UFES-20\images\PAT_1882_3718_982.png,train
1549,ACK,..\datasets\PAD-UFES-20\images\PAT_1300_1056_532.png,train
1550,NEV,..\datasets\PAD-UFES-20\images\PAT_897_1704_988.png,train
1551,NEV,..\datasets\PAD-UFES-20\images\PAT_72_110_944.png,valid
1552,SEK,..\datasets\PAD-UFES-20\images\PAT_1396_1360_4.png,train
1553,SCC,..\datasets\PAD-UFES-20\images\PAT_321_682_236.png,test
1554,ACK,..\datasets\PAD-UFES-20\images\PAT_1259_892_793.png,train
1555,BCC,..\datasets\PAD-UFES-20\images\PAT_200_304_139.png,test
1556,BCC,..\datasets\PAD-UFES-20\images\PAT_601_1147_889.png,test
1557,ACK,..\datasets\PAD-UFES-20\images\PAT_1950_3932_655.png,valid
1558,ACK,..\datasets\PAD-UFES-20\images\PAT_934_1777_423.png,train
1559,NEV,..\datasets\PAD-UFES-20\images\PAT_898_1706_496.png,train
1560,ACK,..\datasets\PAD-UFES-20\images\PAT_1631_2837_667.png,train
1561,ACK,..\datasets\PAD-UFES-20\images\PAT_1267_912_371.png,train
1562,SEK,..\datasets\PAD-UFES-20\images\PAT_616_1169_3.png,test
1563,SEK,..\datasets\PAD-UFES-20\images\PAT_1582_2574_905.png,train
1564,BCC,..\datasets\PAD-UFES-20\images\PAT_324_1464_266.png,valid
1565,ACK,..\datasets\PAD-UFES-20\images\PAT_1064_273_980.png,train
1566,BCC,..\datasets\PAD-UFES-20\images\PAT_313_669_935.png,train
1567,BCC,..\datasets\PAD-UFES-20\images\PAT_729_1382_390.png,train
1568,BCC,..\datasets\PAD-UFES-20\images\PAT_245_376_197.png,train
1569,ACK,..\datasets\PAD-UFES-20\images\PAT_1158_570_376.png,train
1570,BCC,..\datasets\PAD-UFES-20\images\PAT_115_177_622.png,train
1571,BCC,..\datasets\PAD-UFES-20\images\PAT_544_1028_226.png,test
1572,SEK,..\datasets\PAD-UFES-20\images\PAT_1708_3157_518.png,train
1573,BCC,..\datasets\PAD-UFES-20\images\PAT_53_82_657.png,train
1574,ACK,..\datasets\PAD-UFES-20\images\PAT_1547_1875_436.png,train
1575,MEL,..\datasets\PAD-UFES-20\images\PAT_611_1158_156.png,train
1576,BCC,..\datasets\PAD-UFES-20\images\PAT_185_285_97.png,valid
1577,SEK,..\datasets\PAD-UFES-20\images\PAT_267_1258_693.png,train
1578,BCC,..\datasets\PAD-UFES-20\images\PAT_112_171_863.png,train
1579,SEK,..\datasets\PAD-UFES-20\images\PAT_1480_1673_701.png,train
1580,SEK,..\datasets\PAD-UFES-20\images\PAT_1494_1707_125.png,train
1581,SEK,..\datasets\PAD-UFES-20\images\PAT_1527_1794_662.png,train
1582,SEK,..\datasets\PAD-UFES-20\images\PAT_1946_3924_627.png,train
1583,ACK,..\datasets\PAD-UFES-20\images\PAT_522_3174_761.png,train
1584,NEV,..\datasets\PAD-UFES-20\images\PAT_2162_4820_913.png,test
1585,BCC,..\datasets\PAD-UFES-20\images\PAT_229_349_256.png,train
1586,SCC,..\datasets\PAD-UFES-20\images\PAT_338_710_93.png,train
1587,BCC,..\datasets\PAD-UFES-20\images\PAT_830_1564_54.png,train
1588,ACK,..\datasets\PAD-UFES-20\images\PAT_1374_1286_494.png,valid
1589,ACK,..\datasets\PAD-UFES-20\images\PAT_1572_2496_418.png,valid
1590,SEK,..\datasets\PAD-UFES-20\images\PAT_1404_1393_369.png,train
1591,ACK,..\datasets\PAD-UFES-20\images\PAT_707_1327_245.png,train
1592,BCC,..\datasets\PAD-UFES-20\images\PAT_639_1208_986.png,train
1593,SCC,..\datasets\PAD-UFES-20\images\PAT_271_418_92.png,train
1594,ACK,..\datasets\PAD-UFES-20\images\PAT_1376_1297_686.png,valid
1595,ACK,..\datasets\PAD-UFES-20\images\PAT_566_178_625.png,train
1596,BCC,..\datasets\PAD-UFES-20\images\PAT_309_662_76.png,test
1597,ACK,..\datasets\PAD-UFES-20\images\PAT_1749_3288_409.png,train
1598,BCC,..\datasets\PAD-UFES-20\images\PAT_572_1086_130.png,train
1599,BCC,..\datasets\PAD-UFES-20\images\PAT_459_892_804.png,train
1600,BCC,..\datasets\PAD-UFES-20\images\PAT_386_1554_280.png,train
1601,BCC,..\datasets\PAD-UFES-20\images\PAT_330_697_575.png,train
1602,ACK,..\datasets\PAD-UFES-20\images\PAT_2160_4814_243.png,train
1603,ACK,..\datasets\PAD-UFES-20\images\PAT_2036_4281_271.png,train
1604,ACK,..\datasets\PAD-UFES-20\images\PAT_1918_3837_15.png,train
1605,MEL,..\datasets\PAD-UFES-20\images\PAT_262_402_14.png,train
1606,SEK,..\datasets\PAD-UFES-20\images\PAT_1075_324_177.png,train
1607,BCC,..\datasets\PAD-UFES-20\images\PAT_388_1592_850.png,train
1608,BCC,..\datasets\PAD-UFES-20\images\PAT_918_1742_629.png,train
1609,SCC,..\datasets\PAD-UFES-20\images\PAT_888_1685_268.png,test
1610,ACK,..\datasets\PAD-UFES-20\images\PAT_1866_3659_398.png,train
1611,BCC,..\datasets\PAD-UFES-20\images\PAT_460_893_883.png,train
1612,SCC,..\datasets\PAD-UFES-20\images\PAT_304_653_446.png,train
1613,ACK,..\datasets\PAD-UFES-20\images\PAT_851_1623_506.png,test
1614,SCC,..\datasets\PAD-UFES-20\images\PAT_359_741_973.png,train
1615,NEV,..\datasets\PAD-UFES-20\images\PAT_1754_3306_816.png,train
1616,ACK,..\datasets\PAD-UFES-20\images\PAT_766_1670_458.png,test
1617,BCC,..\datasets\PAD-UFES-20\images\PAT_281_432_813.png,train
1618,BCC,..\datasets\PAD-UFES-20\images\PAT_20_29_850.png,train
1619,BCC,..\datasets\PAD-UFES-20\images\PAT_479_917_41.png,valid
1620,ACK,..\datasets\PAD-UFES-20\images\PAT_904_1739_546.png,train
1621,ACK,..\datasets\PAD-UFES-20\images\PAT_1620_2779_319.png,train
1622,BCC,..\datasets\PAD-UFES-20\images\PAT_206_312_595.png,train
1623,BCC,..\datasets\PAD-UFES-20\images\PAT_290_445_686.png,train
1624,ACK,..\datasets\PAD-UFES-20\images\PAT_698_1150_881.png,train
1625,BCC,..\datasets\PAD-UFES-20\images\PAT_154_237_2.png,train
1626,BCC,..\datasets\PAD-UFES-20\images\PAT_523_988_851.png,train
1627,MEL,..\datasets\PAD-UFES-20\images\PAT_70_107_591.png,train
1628,ACK,..\datasets\PAD-UFES-20\images\PAT_155_238_413.png,train
1629,SEK,..\datasets\PAD-UFES-20\images\PAT_2109_4598_112.png,train
1630,NEV,..\datasets\PAD-UFES-20\images\PAT_892_1691_881.png,train
1631,BCC,..\datasets\PAD-UFES-20\images\PAT_135_202_695.png,train
1633,BCC,..\datasets\PAD-UFES-20\images\PAT_147_219_206.png,train
1634,BCC,..\datasets\PAD-UFES-20\images\PAT_885_1687_823.png,train
1635,SEK,..\datasets\PAD-UFES-20\images\PAT_1942_3918_497.png,train
1636,BCC,..\datasets\PAD-UFES-20\images\PAT_734_1390_631.png,train
1637,SCC,..\datasets\PAD-UFES-20\images\PAT_10_18_830.png,train
1638,ACK,..\datasets\PAD-UFES-20\images\PAT_877_4672_612.png,test
1639,ACK,..\datasets\PAD-UFES-20\images\PAT_1026_124_346.png,train
1640,BCC,..\datasets\PAD-UFES-20\images\PAT_728_1381_63.png,test
1641,SCC,..\datasets\PAD-UFES-20\images\PAT_271_418_14.png,train
1642,BCC,..\datasets\PAD-UFES-20\images\PAT_208_314_741.png,train
1643,NEV,..\datasets\PAD-UFES-20\images\PAT_2097_4557_241.png,valid
1644,ACK,..\datasets\PAD-UFES-20\images\PAT_420_834_450.png,test
1645,ACK,..\datasets\PAD-UFES-20\images\PAT_1277_964_77.png,train
1646,ACK,..\datasets\PAD-UFES-20\images\PAT_505_3200_856.png,train
1647,BCC,..\datasets\PAD-UFES-20\images\PAT_826_1615_908.png,train
1648,SEK,..\datasets\PAD-UFES-20\images\PAT_998_17_641.png,valid
1649,SCC,..\datasets\PAD-UFES-20\images\PAT_809_1527_902.png,train
1650,NEV,..\datasets\PAD-UFES-20\images\PAT_205_311_255.png,test
1651,NEV,..\datasets\PAD-UFES-20\images\PAT_1568_2454_468.png,valid
1652,ACK,..\datasets\PAD-UFES-20\images\PAT_85_129_980.png,train
1653,ACK,..\datasets\PAD-UFES-20\images\PAT_1722_3214_672.png,train
1654,BCC,..\datasets\PAD-UFES-20\images\PAT_837_1584_745.png,train
1655,ACK,..\datasets\PAD-UFES-20\images\PAT_1021_112_40.png,train
1656,BCC,..\datasets\PAD-UFES-20\images\PAT_363_745_516.png,train
1657,BCC,..\datasets\PAD-UFES-20\images\PAT_178_276_465.png,train
1658,NEV,..\datasets\PAD-UFES-20\images\PAT_2142_4733_13.png,train
1659,SEK,..\datasets\PAD-UFES-20\images\PAT_1582_2574_989.png,train
1660,BCC,..\datasets\PAD-UFES-20\images\PAT_563_1070_63.png,valid
1661,BCC,..\datasets\PAD-UFES-20\images\PAT_423_839_596.png,test
1662,SEK,..\datasets\PAD-UFES-20\images\PAT_1064_272_668.png,train
1663,ACK,..\datasets\PAD-UFES-20\images\PAT_742_1470_425.png,train
1664,SEK,..\datasets\PAD-UFES-20\images\PAT_1071_312_841.png,train
1665,NEV,..\datasets\PAD-UFES-20\images\PAT_433_2650_417.png,train
1666,BCC,..\datasets\PAD-UFES-20\images\PAT_980_1851_351.png,train
1667,BCC,..\datasets\PAD-UFES-20\images\PAT_513_964_447.png,train
1668,ACK,..\datasets\PAD-UFES-20\images\PAT_233_986_663.png,train
1669,ACK,..\datasets\PAD-UFES-20\images\PAT_1707_3146_743.png,train
1670,MEL,..\datasets\PAD-UFES-20\images\PAT_262_402_265.png,train
1671,BCC,..\datasets\PAD-UFES-20\images\PAT_718_1358_919.png,valid
1672,BCC,..\datasets\PAD-UFES-20\images\PAT_758_1441_891.png,train
1673,ACK,..\datasets\PAD-UFES-20\images\PAT_1244_840_975.png,test
1674,ACK,..\datasets\PAD-UFES-20\images\PAT_1174_628_915.png,train
1675,BCC,..\datasets\PAD-UFES-20\images\PAT_46_881_14.png,train
1676,SEK,..\datasets\PAD-UFES-20\images\PAT_1306_1086_124.png,train
1677,BCC,..\datasets\PAD-UFES-20\images\PAT_83_126_513.png,train
1678,BCC,..\datasets\PAD-UFES-20\images\PAT_994_1866_730.png,test
1679,BCC,..\datasets\PAD-UFES-20\images\PAT_132_198_114.png,valid
1680,BCC,..\datasets\PAD-UFES-20\images\PAT_737_1394_308.png,train
1681,ACK,..\datasets\PAD-UFES-20\images\PAT_45_65_551.png,train
1682,SEK,..\datasets\PAD-UFES-20\images\PAT_1715_3184_989.png,train
1683,BCC,..\datasets\PAD-UFES-20\images\PAT_141_209_438.png,train
1684,BCC,..\datasets\PAD-UFES-20\images\PAT_964_1821_83.png,valid
1685,BCC,..\datasets\PAD-UFES-20\images\PAT_489_932_138.png,train
1686,ACK,..\datasets\PAD-UFES-20\images\PAT_1022_114_756.png,train
1687,BCC,..\datasets\PAD-UFES-20\images\PAT_815_1534_411.png,train
1688,BCC,..\datasets\PAD-UFES-20\images\PAT_547_1033_445.png,train
1689,ACK,..\datasets\PAD-UFES-20\images\PAT_1913_3816_335.png,train
1690,ACK,..\datasets\PAD-UFES-20\images\PAT_1063_270_593.png,valid
1691,BCC,..\datasets\PAD-UFES-20\images\PAT_319_678_357.png,test
1692,ACK,..\datasets\PAD-UFES-20\images\PAT_1822_3576_145.png,valid
1693,SCC,..\datasets\PAD-UFES-20\images\PAT_978_1844_599.png,train
1694,NEV,..\datasets\PAD-UFES-20\images\PAT_1614_2747_533.png,train
1695,BCC,..\datasets\PAD-UFES-20\images\PAT_191_293_391.png,train
1696,ACK,..\datasets\PAD-UFES-20\images\PAT_1427_1485_119.png,train
1697,BCC,..\datasets\PAD-UFES-20\images\PAT_272_420_25.png,train
1698,ACK,..\datasets\PAD-UFES-20\images\PAT_1673_3011_440.png,test
1699,BCC,..\datasets\PAD-UFES-20\images\PAT_154_236_800.png,train
1700,SEK,..\datasets\PAD-UFES-20\images\PAT_1453_1565_529.png,train
1701,BCC,..\datasets\PAD-UFES-20\images\PAT_114_173_213.png,train
1702,BCC,..\datasets\PAD-UFES-20\images\PAT_441_861_542.png,train
1703,ACK,..\datasets\PAD-UFES-20\images\PAT_1899_3779_475.png,train
1704,BCC,..\datasets\PAD-UFES-20\images\PAT_120_183_623.png,train
1705,BCC,..\datasets\PAD-UFES-20\images\PAT_228_348_2.png,train
1706,BCC,..\datasets\PAD-UFES-20\images\PAT_275_424_966.png,train
1707,BCC,..\datasets\PAD-UFES-20\images\PAT_711_1334_344.png,train
1708,BCC,..\datasets\PAD-UFES-20\images\PAT_62_97_868.png,train
1709,ACK,..\datasets\PAD-UFES-20\images\PAT_9_17_80.png,train
1710,SEK,..\datasets\PAD-UFES-20\images\PAT_1190_700_663.png,train
1711,BCC,..\datasets\PAD-UFES-20\images\PAT_328_692_681.png,train
1712,SEK,..\datasets\PAD-UFES-20\images\PAT_59_46_537.png,train
1713,SCC,..\datasets\PAD-UFES-20\images\PAT_989_1861_156.png,train
1714,ACK,..\datasets\PAD-UFES-20\images\PAT_1482_1677_382.png,train
1715,NEV,..\datasets\PAD-UFES-20\images\PAT_1753_3305_385.png,train
1716,ACK,..\datasets\PAD-UFES-20\images\PAT_971_1847_99.png,train
1717,BCC,..\datasets\PAD-UFES-20\images\PAT_618_1174_596.png,train
1718,ACK,..\datasets\PAD-UFES-20\images\PAT_1814_3564_609.png,train
1719,ACK,..\datasets\PAD-UFES-20\images\PAT_1309_1096_393.png,train
1720,NEV,..\datasets\PAD-UFES-20\images\PAT_341_715_180.png,train
1721,ACK,..\datasets\PAD-UFES-20\images\PAT_1586_2623_989.png,train
1722,BCC,..\datasets\PAD-UFES-20\images\PAT_312_668_480.png,train
1723,ACK,..\datasets\PAD-UFES-20\images\PAT_799_1515_723.png,train
1724,NEV,..\datasets\PAD-UFES-20\images\PAT_1331_1173_380.png,train
1725,SEK,..\datasets\PAD-UFES-20\images\PAT_1371_1278_533.png,test
1726,ACK,..\datasets\PAD-UFES-20\images\PAT_1498_1719_816.png,train
1727,NEV,..\datasets\PAD-UFES-20\images\PAT_1648_2902_292.png,train
1728,ACK,..\datasets\PAD-UFES-20\images\PAT_1881_3713_718.png,train
1729,BCC,..\datasets\PAD-UFES-20\images\PAT_796_1510_361.png,train
1730,ACK,..\datasets\PAD-UFES-20\images\PAT_230_350_872.png,train
1731,BCC,..\datasets\PAD-UFES-20\images\PAT_158_243_947.png,test
1732,SEK,..\datasets\PAD-UFES-20\images\PAT_1418_1448_307.png,valid
1733,ACK,..\datasets\PAD-UFES-20\images\PAT_872_1708_841.png,valid
1734,ACK,..\datasets\PAD-UFES-20\images\PAT_1102_408_613.png,train
1735,ACK,..\datasets\PAD-UFES-20\images\PAT_180_756_831.png,train
1736,BCC,..\datasets\PAD-UFES-20\images\PAT_478_1829_281.png,train
1737,ACK,..\datasets\PAD-UFES-20\images\PAT_1374_1286_775.png,valid
1738,ACK,..\datasets\PAD-UFES-20\images\PAT_1584_2610_223.png,train
1739,SEK,..\datasets\PAD-UFES-20\images\PAT_1000_31_620.png,test
1740,BCC,..\datasets\PAD-UFES-20\images\PAT_683_1297_839.png,train
1741,NEV,..\datasets\PAD-UFES-20\images\PAT_1731_3237_919.png,train
1742,BCC,..\datasets\PAD-UFES-20\images\PAT_267_411_513.png,train
1743,BCC,..\datasets\PAD-UFES-20\images\PAT_101_1041_658.png,train
1744,ACK,..\datasets\PAD-UFES-20\images\PAT_1633_2855_594.png,train
1745,SEK,..\datasets\PAD-UFES-20\images\PAT_1765_3337_365.png,train
1746,SEK,..\datasets\PAD-UFES-20\images\PAT_1721_3219_130.png,train
1747,ACK,..\datasets\PAD-UFES-20\images\PAT_1468_3656_337.png,train
1748,ACK,..\datasets\PAD-UFES-20\images\PAT_1092_378_922.png,train
1749,BCC,..\datasets\PAD-UFES-20\images\PAT_561_1068_909.png,train
1750,SCC,..\datasets\PAD-UFES-20\images\PAT_380_1540_432.png,train
1751,ACK,..\datasets\PAD-UFES-20\images\PAT_91_354_332.png,train
1752,SCC,..\datasets\PAD-UFES-20\images\PAT_164_255_130.png,train
1754,BCC,..\datasets\PAD-UFES-20\images\PAT_177_274_371.png,train
1755,BCC,..\datasets\PAD-UFES-20\images\PAT_874_1671_176.png,train
1756,BCC,..\datasets\PAD-UFES-20\images\PAT_274_423_374.png,train
1757,BCC,..\datasets\PAD-UFES-20\images\PAT_727_1373_776.png,train
1758,SCC,..\datasets\PAD-UFES-20\images\PAT_933_1766_191.png,train
1759,SEK,..\datasets\PAD-UFES-20\images\PAT_1554_2393_541.png,train
1760,ACK,..\datasets\PAD-UFES-20\images\PAT_1317_1130_656.png,test
1761,NEV,..\datasets\PAD-UFES-20\images\PAT_615_1168_968.png,train
1762,BCC,..\datasets\PAD-UFES-20\images\PAT_406_1542_301.png,train
1763,BCC,..\datasets\PAD-UFES-20\images\PAT_976_1837_503.png,train
1764,BCC,..\datasets\PAD-UFES-20\images\PAT_677_1348_51.png,train
1765,SCC,..\datasets\PAD-UFES-20\images\PAT_296_640_206.png,valid
1766,BCC,..\datasets\PAD-UFES-20\images\PAT_794_1507_723.png,train
1767,ACK,..\datasets\PAD-UFES-20\images\PAT_91_356_273.png,train
1768,ACK,..\datasets\PAD-UFES-20\images\PAT_2018_4167_11.png,train
1769,BCC,..\datasets\PAD-UFES-20\images\PAT_237_363_344.png,train
1770,BCC,..\datasets\PAD-UFES-20\images\PAT_858_1632_977.png,train
1771,ACK,..\datasets\PAD-UFES-20\images\PAT_1299_1055_591.png,train
1772,BCC,..\datasets\PAD-UFES-20\images\PAT_306_658_825.png,train
1773,ACK,..\datasets\PAD-UFES-20\images\PAT_104_1755_320.png,train
1774,BCC,..\datasets\PAD-UFES-20\images\PAT_55_85_884.png,train
1775,ACK,..\datasets\PAD-UFES-20\images\PAT_1247_852_178.png,train
1776,BCC,..\datasets\PAD-UFES-20\images\PAT_342_716_845.png,train
1777,BCC,..\datasets\PAD-UFES-20\images\PAT_41_57_2.png,train
1778,BCC,..\datasets\PAD-UFES-20\images\PAT_168_261_38.png,train
1779,ACK,..\datasets\PAD-UFES-20\images\PAT_1596_2664_323.png,train
1780,BCC,..\datasets\PAD-UFES-20\images\PAT_946_1809_687.png,train
1781,ACK,..\datasets\PAD-UFES-20\images\PAT_2115_4613_260.png,train
1782,NEV,..\datasets\PAD-UFES-20\images\PAT_1784_3416_507.png,valid
1783,BCC,..\datasets\PAD-UFES-20\images\PAT_460_894_401.png,train
1784,SEK,..\datasets\PAD-UFES-20\images\PAT_1783_3413_850.png,train
1785,NEV,..\datasets\PAD-UFES-20\images\PAT_2080_4484_997.png,train
1786,ACK,..\datasets\PAD-UFES-20\images\PAT_468_4775_268.png,train
1787,BCC,..\datasets\PAD-UFES-20\images\PAT_308_661_184.png,train
1788,BCC,..\datasets\PAD-UFES-20\images\PAT_145_216_924.png,train
1789,SCC,..\datasets\PAD-UFES-20\images\PAT_891_1701_36.png,train
1790,SCC,..\datasets\PAD-UFES-20\images\PAT_978_1844_715.png,train
