,target_code,filepath,set
358,3,..\datasets\cassava-leaf-disease-classification\train_images\1064567864.jpg,train
359,3,..\datasets\cassava-leaf-disease-classification\train_images\1064635740.jpg,train
360,2,..\datasets\cassava-leaf-disease-classification\train_images\1064688608.jpg,train
361,3,..\datasets\cassava-leaf-disease-classification\train_images\1065474134.jpg,train
362,4,..\datasets\cassava-leaf-disease-classification\train_images\1065833532.jpg,train
363,1,..\datasets\cassava-leaf-disease-classification\train_images\1066546103.jpg,train
364,3,..\datasets\cassava-leaf-disease-classification\train_images\1066630679.jpg,train
365,3,..\datasets\cassava-leaf-disease-classification\train_images\1066635665.jpg,train
366,3,..\datasets\cassava-leaf-disease-classification\train_images\1066701107.jpg,train
367,3,..\datasets\cassava-leaf-disease-classification\train_images\1067081821.jpg,train
368,4,..\datasets\cassava-leaf-disease-classification\train_images\1067302519.jpg,valid
369,3,..\datasets\cassava-leaf-disease-classification\train_images\1067379852.jpg,train
370,3,..\datasets\cassava-leaf-disease-classification\train_images\1067618974.jpg,valid
371,4,..\datasets\cassava-leaf-disease-classification\train_images\1067694987.jpg,train
372,3,..\datasets\cassava-leaf-disease-classification\train_images\1067821323.jpg,train
373,3,..\datasets\cassava-leaf-disease-classification\train_images\1067829359.jpg,train
374,3,..\datasets\cassava-leaf-disease-classification\train_images\106785011.jpg,test
375,3,..\datasets\cassava-leaf-disease-classification\train_images\1067983435.jpg,train
376,2,..\datasets\cassava-leaf-disease-classification\train_images\1068174637.jpg,train
377,3,..\datasets\cassava-leaf-disease-classification\train_images\1068558018.jpg,train
378,3,..\datasets\cassava-leaf-disease-classification\train_images\1068624123.jpg,test
379,3,..\datasets\cassava-leaf-disease-classification\train_images\1068801763.jpg,train
380,3,..\datasets\cassava-leaf-disease-classification\train_images\1068803845.jpg,test
381,3,..\datasets\cassava-leaf-disease-classification\train_images\1069065600.jpg,train
382,3,..\datasets\cassava-leaf-disease-classification\train_images\1069221450.jpg,train
383,2,..\datasets\cassava-leaf-disease-classification\train_images\1069816211.jpg,train
384,3,..\datasets\cassava-leaf-disease-classification\train_images\1069921431.jpg,train
385,1,..\datasets\cassava-leaf-disease-classification\train_images\1069985474.jpg,train
386,3,..\datasets\cassava-leaf-disease-classification\train_images\1070151605.jpg,train
387,3,..\datasets\cassava-leaf-disease-classification\train_images\1070206679.jpg,train
388,3,..\datasets\cassava-leaf-disease-classification\train_images\1070548894.jpg,train
389,3,..\datasets\cassava-leaf-disease-classification\train_images\1070630875.jpg,train
390,3,..\datasets\cassava-leaf-disease-classification\train_images\1070742689.jpg,train
391,3,..\datasets\cassava-leaf-disease-classification\train_images\1071136061.jpg,test
392,3,..\datasets\cassava-leaf-disease-classification\train_images\1071660717.jpg,train
393,3,..\datasets\cassava-leaf-disease-classification\train_images\1071700805.jpg,train
394,3,..\datasets\cassava-leaf-disease-classification\train_images\107179104.jpg,train
395,0,..\datasets\cassava-leaf-disease-classification\train_images\1071960213.jpg,train
396,1,..\datasets\cassava-leaf-disease-classification\train_images\1072157342.jpg,train
397,3,..\datasets\cassava-leaf-disease-classification\train_images\1072171567.jpg,train
398,1,..\datasets\cassava-leaf-disease-classification\train_images\1072259548.jpg,train
399,0,..\datasets\cassava-leaf-disease-classification\train_images\1072326766.jpg,train
400,3,..\datasets\cassava-leaf-disease-classification\train_images\1072471707.jpg,train
401,4,..\datasets\cassava-leaf-disease-classification\train_images\1072588150.jpg,train
402,3,..\datasets\cassava-leaf-disease-classification\train_images\1072929806.jpg,train
403,3,..\datasets\cassava-leaf-disease-classification\train_images\1073105435.jpg,train
404,1,..\datasets\cassava-leaf-disease-classification\train_images\107350755.jpg,train
405,3,..\datasets\cassava-leaf-disease-classification\train_images\1073881095.jpg,train
406,3,..\datasets\cassava-leaf-disease-classification\train_images\1073893170.jpg,train
407,4,..\datasets\cassava-leaf-disease-classification\train_images\1073915000.jpg,train
408,4,..\datasets\cassava-leaf-disease-classification\train_images\1073983503.jpg,train
409,4,..\datasets\cassava-leaf-disease-classification\train_images\107427326.jpg,train
410,1,..\datasets\cassava-leaf-disease-classification\train_images\1074333151.jpg,train
411,3,..\datasets\cassava-leaf-disease-classification\train_images\1074399386.jpg,train
412,3,..\datasets\cassava-leaf-disease-classification\train_images\1074412436.jpg,train
413,3,..\datasets\cassava-leaf-disease-classification\train_images\107443287.jpg,train
414,1,..\datasets\cassava-leaf-disease-classification\train_images\1074461567.jpg,train
415,3,..\datasets\cassava-leaf-disease-classification\train_images\1074544926.jpg,train
416,3,..\datasets\cassava-leaf-disease-classification\train_images\107458529.jpg,train
417,4,..\datasets\cassava-leaf-disease-classification\train_images\107466550.jpg,valid
418,3,..\datasets\cassava-leaf-disease-classification\train_images\1074721909.jpg,train
419,3,..\datasets\cassava-leaf-disease-classification\train_images\1074804892.jpg,train
420,3,..\datasets\cassava-leaf-disease-classification\train_images\1074822391.jpg,train
421,3,..\datasets\cassava-leaf-disease-classification\train_images\1075008294.jpg,train
422,3,..\datasets\cassava-leaf-disease-classification\train_images\1075008577.jpg,train
423,0,..\datasets\cassava-leaf-disease-classification\train_images\1075249116.jpg,train
424,2,..\datasets\cassava-leaf-disease-classification\train_images\1075456471.jpg,train
425,3,..\datasets\cassava-leaf-disease-classification\train_images\1075841093.jpg,train
426,4,..\datasets\cassava-leaf-disease-classification\train_images\107608677.jpg,test
427,3,..\datasets\cassava-leaf-disease-classification\train_images\1076699996.jpg,valid
428,3,..\datasets\cassava-leaf-disease-classification\train_images\1076906366.jpg,train
429,1,..\datasets\cassava-leaf-disease-classification\train_images\1076964019.jpg,train
430,1,..\datasets\cassava-leaf-disease-classification\train_images\1077032520.jpg,train
431,3,..\datasets\cassava-leaf-disease-classification\train_images\1077091549.jpg,train
432,3,..\datasets\cassava-leaf-disease-classification\train_images\1077138637.jpg,train
433,3,..\datasets\cassava-leaf-disease-classification\train_images\1077343678.jpg,valid
434,4,..\datasets\cassava-leaf-disease-classification\train_images\1077647851.jpg,train
435,4,..\datasets\cassava-leaf-disease-classification\train_images\1077728760.jpg,train
436,2,..\datasets\cassava-leaf-disease-classification\train_images\1077786495.jpg,train
437,4,..\datasets\cassava-leaf-disease-classification\train_images\107801790.jpg,train
438,1,..\datasets\cassava-leaf-disease-classification\train_images\1078061341.jpg,train
439,3,..\datasets\cassava-leaf-disease-classification\train_images\10780620.jpg,train
440,3,..\datasets\cassava-leaf-disease-classification\train_images\1078497809.jpg,train
441,0,..\datasets\cassava-leaf-disease-classification\train_images\1078590865.jpg,train
442,1,..\datasets\cassava-leaf-disease-classification\train_images\1078779441.jpg,valid
443,3,..\datasets\cassava-leaf-disease-classification\train_images\1078875759.jpg,train
444,3,..\datasets\cassava-leaf-disease-classification\train_images\1079107547.jpg,train
445,3,..\datasets\cassava-leaf-disease-classification\train_images\1079216156.jpg,train
446,3,..\datasets\cassava-leaf-disease-classification\train_images\1079224858.jpg,valid
447,3,..\datasets\cassava-leaf-disease-classification\train_images\1079432452.jpg,train
448,3,..\datasets\cassava-leaf-disease-classification\train_images\1079514795.jpg,train
449,1,..\datasets\cassava-leaf-disease-classification\train_images\1079793899.jpg,train
450,3,..\datasets\cassava-leaf-disease-classification\train_images\1079818659.jpg,test
451,1,..\datasets\cassava-leaf-disease-classification\train_images\1080123455.jpg,train
452,3,..\datasets\cassava-leaf-disease-classification\train_images\1080179563.jpg,train
453,4,..\datasets\cassava-leaf-disease-classification\train_images\1080185160.jpg,train
454,3,..\datasets\cassava-leaf-disease-classification\train_images\1080265497.jpg,train
455,3,..\datasets\cassava-leaf-disease-classification\train_images\1080281713.jpg,train
456,0,..\datasets\cassava-leaf-disease-classification\train_images\1080407872.jpg,train
457,1,..\datasets\cassava-leaf-disease-classification\train_images\1080752639.jpg,train
458,3,..\datasets\cassava-leaf-disease-classification\train_images\1081031509.jpg,train
459,0,..\datasets\cassava-leaf-disease-classification\train_images\1081331009.jpg,train
460,4,..\datasets\cassava-leaf-disease-classification\train_images\1081937072.jpg,train
461,1,..\datasets\cassava-leaf-disease-classification\train_images\1081992369.jpg,train
462,4,..\datasets\cassava-leaf-disease-classification\train_images\1082098147.jpg,train
463,3,..\datasets\cassava-leaf-disease-classification\train_images\1082579432.jpg,train
464,3,..\datasets\cassava-leaf-disease-classification\train_images\1082822990.jpg,train
465,2,..\datasets\cassava-leaf-disease-classification\train_images\1082887568.jpg,test
466,4,..\datasets\cassava-leaf-disease-classification\train_images\1083021605.jpg,train
467,3,..\datasets\cassava-leaf-disease-classification\train_images\1083149527.jpg,train
468,3,..\datasets\cassava-leaf-disease-classification\train_images\108321963.jpg,test
469,4,..\datasets\cassava-leaf-disease-classification\train_images\1083535091.jpg,test
470,2,..\datasets\cassava-leaf-disease-classification\train_images\1083681960.jpg,train
471,2,..\datasets\cassava-leaf-disease-classification\train_images\1083896176.jpg,test
472,4,..\datasets\cassava-leaf-disease-classification\train_images\1084229234.jpg,train
473,3,..\datasets\cassava-leaf-disease-classification\train_images\108428649.jpg,train
474,3,..\datasets\cassava-leaf-disease-classification\train_images\1084779411.jpg,train
475,2,..\datasets\cassava-leaf-disease-classification\train_images\1084885558.jpg,train
476,3,..\datasets\cassava-leaf-disease-classification\train_images\1084966463.jpg,train
477,4,..\datasets\cassava-leaf-disease-classification\train_images\1085038226.jpg,train
478,1,..\datasets\cassava-leaf-disease-classification\train_images\1085297222.jpg,valid
479,3,..\datasets\cassava-leaf-disease-classification\train_images\1085629921.jpg,valid
480,3,..\datasets\cassava-leaf-disease-classification\train_images\1085879366.jpg,train
481,3,..\datasets\cassava-leaf-disease-classification\train_images\1085931637.jpg,train
482,0,..\datasets\cassava-leaf-disease-classification\train_images\1085950509.jpg,train
483,3,..\datasets\cassava-leaf-disease-classification\train_images\1086080704.jpg,train
484,3,..\datasets\cassava-leaf-disease-classification\train_images\1086102546.jpg,valid
485,3,..\datasets\cassava-leaf-disease-classification\train_images\1086221210.jpg,train
486,3,..\datasets\cassava-leaf-disease-classification\train_images\1086499006.jpg,train
487,4,..\datasets\cassava-leaf-disease-classification\train_images\1086538376.jpg,train
488,3,..\datasets\cassava-leaf-disease-classification\train_images\1086549590.jpg,train
489,3,..\datasets\cassava-leaf-disease-classification\train_images\1086683858.jpg,valid
490,3,..\datasets\cassava-leaf-disease-classification\train_images\1087450558.jpg,train
491,3,..\datasets\cassava-leaf-disease-classification\train_images\1088048736.jpg,train
492,2,..\datasets\cassava-leaf-disease-classification\train_images\1088104223.jpg,train
493,3,..\datasets\cassava-leaf-disease-classification\train_images\1088343861.jpg,train
494,3,..\datasets\cassava-leaf-disease-classification\train_images\1088416255.jpg,test
495,3,..\datasets\cassava-leaf-disease-classification\train_images\1088631003.jpg,train
496,3,..\datasets\cassava-leaf-disease-classification\train_images\1088853815.jpg,train
497,3,..\datasets\cassava-leaf-disease-classification\train_images\1089147259.jpg,train
498,3,..\datasets\cassava-leaf-disease-classification\train_images\108944327.jpg,train
499,3,..\datasets\cassava-leaf-disease-classification\train_images\1089555688.jpg,train
500,1,..\datasets\cassava-leaf-disease-classification\train_images\1089661926.jpg,train
501,0,..\datasets\cassava-leaf-disease-classification\train_images\1089759212.jpg,test
502,3,..\datasets\cassava-leaf-disease-classification\train_images\1089887353.jpg,train
503,3,..\datasets\cassava-leaf-disease-classification\train_images\1090116806.jpg,valid
504,3,..\datasets\cassava-leaf-disease-classification\train_images\1090266454.jpg,valid
505,3,..\datasets\cassava-leaf-disease-classification\train_images\1090285146.jpg,train
506,3,..\datasets\cassava-leaf-disease-classification\train_images\109039552.jpg,train
507,2,..\datasets\cassava-leaf-disease-classification\train_images\109060770.jpg,train
508,1,..\datasets\cassava-leaf-disease-classification\train_images\1090972181.jpg,train
509,2,..\datasets\cassava-leaf-disease-classification\train_images\1091104589.jpg,test
510,3,..\datasets\cassava-leaf-disease-classification\train_images\1091388730.jpg,train
511,3,..\datasets\cassava-leaf-disease-classification\train_images\1091414887.jpg,train
512,3,..\datasets\cassava-leaf-disease-classification\train_images\1091450292.jpg,train
513,3,..\datasets\cassava-leaf-disease-classification\train_images\1091452653.jpg,train
